"ID","FAMILY_ID","DR_DATE","DR_COMMENTS","LAST_UPDATED_BY","LAST_UPDATED_DATE","CREATED_BY","CREATED_DATE"
67365,3523,"26-01-2016","","",25-JAN-16 04.39.28.826000000 PM,"",25-JAN-16 04.39.28.826000000 PM
67366,3524,"26-01-2016","","",25-JAN-16 04.39.33.756000000 PM,"",25-JAN-16 04.39.33.756000000 PM
67367,3525,"26-01-2016","","",25-JAN-16 04.39.54.208000000 PM,"",25-JAN-16 04.39.54.208000000 PM
67368,3526,"26-01-2016","","",25-JAN-16 04.40.02.554000000 PM,"",25-JAN-16 04.40.02.554000000 PM
67369,3527,"26-01-2016","","",25-JAN-16 04.40.22.459000000 PM,"",25-JAN-16 04.40.22.459000000 PM
67370,3528,"26-01-2016","","",25-JAN-16 04.40.46.577000000 PM,"",25-JAN-16 04.40.46.577000000 PM
67371,3529,"26-01-2016","","",25-JAN-16 04.41.23.284000000 PM,"",25-JAN-16 04.41.23.284000000 PM
67372,2709,"26-01-2016","","",25-JAN-16 04.41.31.459000000 PM,"",25-JAN-16 04.41.31.459000000 PM
67373,2710,"26-01-2016","","",25-JAN-16 04.41.38.432000000 PM,"",25-JAN-16 04.41.38.432000000 PM
67374,2711,"26-01-2016","","",25-JAN-16 04.41.58.431000000 PM,"",25-JAN-16 04.41.58.431000000 PM
67375,2712,"26-01-2016","","",25-JAN-16 04.42.52.891000000 PM,"",25-JAN-16 04.42.52.891000000 PM
67376,2713,"26-01-2016","","",25-JAN-16 04.43.00.738000000 PM,"",25-JAN-16 04.43.00.738000000 PM
67377,2714,"26-01-2016","","",25-JAN-16 04.43.24.934000000 PM,"",25-JAN-16 04.43.24.934000000 PM
67378,2715,"26-01-2016","","",25-JAN-16 04.43.28.912000000 PM,"",25-JAN-16 04.43.28.912000000 PM
67379,2716,"26-01-2016","","",25-JAN-16 04.43.48.568000000 PM,"",25-JAN-16 04.43.48.568000000 PM
67380,2717,"26-01-2016","","",25-JAN-16 04.43.55.229000000 PM,"",25-JAN-16 04.43.55.229000000 PM
67381,2718,"26-01-2016","","",25-JAN-16 04.44.12.483000000 PM,"",25-JAN-16 04.44.12.483000000 PM
67382,2719,"26-01-2016","","",25-JAN-16 04.44.28.177000000 PM,"",25-JAN-16 04.44.28.177000000 PM
67383,2720,"26-01-2016","","",25-JAN-16 04.44.55.929000000 PM,"",25-JAN-16 04.44.55.929000000 PM
67384,2138,"26-01-2016","","",25-JAN-16 04.45.15.694000000 PM,"",25-JAN-16 04.45.15.694000000 PM
67385,3277,"26-01-2016","","",25-JAN-16 04.45.52.791000000 PM,"",25-JAN-16 04.45.52.791000000 PM
67386,3278,"26-01-2016","","",25-JAN-16 04.45.59.936000000 PM,"",25-JAN-16 04.45.59.936000000 PM
67387,3279,"26-01-2016","","",25-JAN-16 04.46.20.029000000 PM,"",25-JAN-16 04.46.20.029000000 PM
67388,3280,"26-01-2016","","",25-JAN-16 04.47.13.085000000 PM,"",25-JAN-16 04.47.13.085000000 PM
67389,3281,"26-01-2016","","",25-JAN-16 04.47.17.765000000 PM,"",25-JAN-16 04.47.17.765000000 PM
67390,3282,"26-01-2016","","",25-JAN-16 04.47.41.415000000 PM,"",25-JAN-16 04.47.41.415000000 PM
67391,3283,"26-01-2016","","",25-JAN-16 04.47.44.660000000 PM,"",25-JAN-16 04.47.44.660000000 PM
67392,3284,"26-01-2016","","",25-JAN-16 04.48.03.349000000 PM,"",25-JAN-16 04.48.03.349000000 PM
67393,3285,"26-01-2016","","",25-JAN-16 04.48.09.511000000 PM,"",25-JAN-16 04.48.09.511000000 PM
67394,3286,"26-01-2016","","",25-JAN-16 04.48.25.594000000 PM,"",25-JAN-16 04.48.25.594000000 PM
67395,3287,"26-01-2016","","",25-JAN-16 04.48.41.413000000 PM,"",25-JAN-16 04.48.41.413000000 PM
67396,3288,"26-01-2016","","",25-JAN-16 04.49.07.231000000 PM,"",25-JAN-16 04.49.07.231000000 PM
67397,3318,"26-01-2016","","",25-JAN-16 04.49.15.952000000 PM,"",25-JAN-16 04.49.15.952000000 PM
67398,3319,"26-01-2016","","",25-JAN-16 04.49.20.834000000 PM,"",25-JAN-16 04.49.20.834000000 PM
67399,3321,"26-01-2016","","",25-JAN-16 04.49.27.667000000 PM,"",25-JAN-16 04.49.27.667000000 PM
67400,3322,"26-01-2016","","",25-JAN-16 04.49.52.440000000 PM,"",25-JAN-16 04.49.52.440000000 PM
67401,3325,"26-01-2016","","",25-JAN-16 04.49.55.654000000 PM,"",25-JAN-16 04.49.55.654000000 PM
67402,3326,"26-01-2016","","",25-JAN-16 04.50.14.280000000 PM,"",25-JAN-16 04.50.14.280000000 PM
67403,3327,"26-01-2016","","",25-JAN-16 04.50.35.340000000 PM,"",25-JAN-16 04.50.35.340000000 PM
67404,3328,"26-01-2016","","",25-JAN-16 04.51.13.654000000 PM,"",25-JAN-16 04.51.13.654000000 PM
67405,3342,"26-01-2016","","",25-JAN-16 04.51.34.933000000 PM,"",25-JAN-16 04.51.34.933000000 PM
67406,3347,"26-01-2016","","",25-JAN-16 04.51.39.925000000 PM,"",25-JAN-16 04.51.39.925000000 PM
67407,3352,"26-01-2016","","",25-JAN-16 04.52.01.718000000 PM,"",25-JAN-16 04.52.01.718000000 PM
67408,3634,"26-01-2016","","",25-JAN-16 04.52.23.168000000 PM,"",25-JAN-16 04.52.23.168000000 PM
67409,3558,"26-01-2016","","",25-JAN-16 04.52.46.849000000 PM,"",25-JAN-16 04.52.46.849000000 PM
67410,3647,"26-01-2016","","",25-JAN-16 04.53.06.240000000 PM,"",25-JAN-16 04.53.06.240000000 PM
67411,3329,"26-01-2016","","",25-JAN-16 04.53.28.860000000 PM,"",25-JAN-16 04.53.28.860000000 PM
67412,3330,"26-01-2016","","",25-JAN-16 04.53.34.866000000 PM,"",25-JAN-16 04.53.34.866000000 PM
67413,3331,"26-01-2016","","",25-JAN-16 04.53.47.300000000 PM,"",25-JAN-16 04.53.47.300000000 PM
67414,3336,"26-01-2016","","",25-JAN-16 04.55.06.533000000 PM,"",25-JAN-16 04.55.06.533000000 PM
67415,3340,"26-01-2016","","",25-JAN-16 04.55.15.721000000 PM,"",25-JAN-16 04.55.15.721000000 PM
67416,3474,"26-01-2016","","",25-JAN-16 04.55.36.578000000 PM,"",25-JAN-16 04.55.36.578000000 PM
67417,3475,"26-01-2016","","",25-JAN-16 04.55.40.978000000 PM,"",25-JAN-16 04.55.40.978000000 PM
67418,3476,"26-01-2016","","",25-JAN-16 04.55.53.411000000 PM,"",25-JAN-16 04.55.53.411000000 PM
67419,3477,"26-01-2016","","",25-JAN-16 04.57.17.527000000 PM,"",25-JAN-16 04.57.17.527000000 PM
69327,2719,"13-02-2016","CZ - Thumbs Up
VCP - Thumbs up, known issue bug 22326292, Language Testing Completed - No Issues, 
DOO- Thumbs Up, language [Pseudo Korean and Simplified Chinese] testing completed without any issue
PLM - Thumbs Up
RCS - Thumbs Up.
CST - Thumbs up.
FOS - Thumbs up.
VIS - Thumbs up, language [Pseudo Korean and Simplified Chinese] testing completed with no issues, updated 5 Scripts result in QC on 17-FEB-2016
GBL-Thumbs up,Language testing[Pseudo Korean and Simplified Chinese] completed with no issues
LOG- Thumbs up,Language testing[Pseudo Korean and Simplified Chinese] completed with no issues
PIM - Thumbs Up known issue. Lang testing complete.","",12-FEB-16 04.50.02.482000000 PM,"",12-FEB-16 04.50.02.482000000 PM
70184,2296,"20-02-2016","","",19-FEB-16 04.56.10.928000000 PM,"",19-FEB-16 04.56.10.928000000 PM
70185,2298,"20-02-2016","","",19-FEB-16 04.56.40.896000000 PM,"",19-FEB-16 04.56.40.896000000 PM
70186,2300,"20-02-2016","","",19-FEB-16 04.57.03.344000000 PM,"",19-FEB-16 04.57.03.344000000 PM
70187,2303,"20-02-2016","","",19-FEB-16 04.57.27.072000000 PM,"",19-FEB-16 04.57.27.072000000 PM
70188,2304,"20-02-2016","","",19-FEB-16 04.57.39.240000000 PM,"",19-FEB-16 04.57.39.240000000 PM
70189,2709,"20-02-2016","","",19-FEB-16 04.57.54.528000000 PM,"",19-FEB-16 04.57.54.528000000 PM
70190,2710,"20-02-2016","","",19-FEB-16 04.58.04.761000000 PM,"",19-FEB-16 04.58.04.761000000 PM
70191,2711,"20-02-2016","","",19-FEB-16 04.58.31.952000000 PM,"",19-FEB-16 04.58.31.952000000 PM
70192,2712,"20-02-2016","","",19-FEB-16 04.59.54.538000000 PM,"",19-FEB-16 04.59.54.538000000 PM
70193,2713,"20-02-2016","","",19-FEB-16 05.00.04.959000000 PM,"",19-FEB-16 05.00.04.959000000 PM
70194,2714,"20-02-2016","","",19-FEB-16 05.00.46.986000000 PM,"",19-FEB-16 05.00.46.986000000 PM
70195,2715,"20-02-2016","","",19-FEB-16 05.00.54.052000000 PM,"",19-FEB-16 05.00.54.052000000 PM
70196,2716,"20-02-2016","","",19-FEB-16 05.01.25.861000000 PM,"",19-FEB-16 05.01.25.861000000 PM
70197,2717,"20-02-2016","","",19-FEB-16 05.01.35.845000000 PM,"",19-FEB-16 05.01.35.845000000 PM
70198,2718,"20-02-2016","","",19-FEB-16 05.02.06.062000000 PM,"",19-FEB-16 05.02.06.062000000 PM
70199,2719,"20-02-2016","","",19-FEB-16 05.02.35.905000000 PM,"",19-FEB-16 05.02.35.905000000 PM
70200,2720,"20-02-2016","","",19-FEB-16 05.03.21.816000000 PM,"",19-FEB-16 05.03.21.816000000 PM
70201,1025,"20-02-2016","","",19-FEB-16 05.03.41.175000000 PM,"",19-FEB-16 05.03.41.175000000 PM
70202,1027,"20-02-2016","","",19-FEB-16 05.04.04.372000000 PM,"",19-FEB-16 05.04.04.372000000 PM
70203,3724,"20-02-2016","","",19-FEB-16 05.04.30.861000000 PM,"",19-FEB-16 05.04.30.861000000 PM
70204,3725,"20-02-2016","","",19-FEB-16 05.04.37.632000000 PM,"",19-FEB-16 05.04.37.632000000 PM
70205,3726,"20-02-2016","","",19-FEB-16 05.05.11.702000000 PM,"",19-FEB-16 05.05.11.702000000 PM
70206,3727,"20-02-2016","","",19-FEB-16 05.05.21.858000000 PM,"",19-FEB-16 05.05.21.858000000 PM
70207,3728,"20-02-2016","","",19-FEB-16 05.05.46.147000000 PM,"",19-FEB-16 05.05.46.147000000 PM
70208,3729,"20-02-2016","","",19-FEB-16 05.06.32.104000000 PM,"",19-FEB-16 05.06.32.104000000 PM
70209,3730,"20-02-2016","","",19-FEB-16 05.06.41.542000000 PM,"",19-FEB-16 05.06.41.542000000 PM
70210,3731,"20-02-2016","","",19-FEB-16 05.08.25.641000000 PM,"",19-FEB-16 05.08.25.641000000 PM
70211,3732,"20-02-2016","","",19-FEB-16 05.08.32.287000000 PM,"",19-FEB-16 05.08.32.287000000 PM
70212,3721,"20-02-2016","","",19-FEB-16 05.08.35.454000000 PM,"",19-FEB-16 05.08.35.454000000 PM
70213,3722,"20-02-2016","","",19-FEB-16 05.08.41.834000000 PM,"",19-FEB-16 05.08.41.834000000 PM
70214,3723,"20-02-2016","","",19-FEB-16 05.09.13.720000000 PM,"",19-FEB-16 05.09.13.720000000 PM
70215,3277,"20-02-2016","","",19-FEB-16 05.10.12.142000000 PM,"",19-FEB-16 05.10.12.142000000 PM
70216,3278,"20-02-2016","","",19-FEB-16 05.10.19.365000000 PM,"",19-FEB-16 05.10.19.365000000 PM
70217,3279,"20-02-2016","","",19-FEB-16 05.10.39.630000000 PM,"",19-FEB-16 05.10.39.630000000 PM
70218,3280,"20-02-2016","","",19-FEB-16 05.12.36.786000000 PM,"",19-FEB-16 05.12.36.786000000 PM
70219,3281,"20-02-2016","","",19-FEB-16 05.12.45.974000000 PM,"",19-FEB-16 05.12.45.974000000 PM
70220,3282,"20-02-2016","","",19-FEB-16 05.13.36.861000000 PM,"",19-FEB-16 05.13.36.861000000 PM
70221,3283,"20-02-2016","","",19-FEB-16 05.13.41.182000000 PM,"",19-FEB-16 05.13.41.182000000 PM
70222,3284,"20-02-2016","","",19-FEB-16 05.14.11.478000000 PM,"",19-FEB-16 05.14.11.478000000 PM
70223,3285,"20-02-2016","","",19-FEB-16 05.14.21.430000000 PM,"",19-FEB-16 05.14.21.430000000 PM
70224,3286,"20-02-2016","","",19-FEB-16 05.15.01.179000000 PM,"",19-FEB-16 05.15.01.179000000 PM
70225,3287,"20-02-2016","","",19-FEB-16 05.15.20.835000000 PM,"",19-FEB-16 05.15.20.835000000 PM
70226,3288,"20-02-2016","","",19-FEB-16 05.16.10.896000000 PM,"",19-FEB-16 05.16.10.896000000 PM
70227,3318,"20-02-2016","","",19-FEB-16 05.16.28.383000000 PM,"",19-FEB-16 05.16.28.383000000 PM
70228,3319,"20-02-2016","","",19-FEB-16 05.16.36.355000000 PM,"",19-FEB-16 05.16.36.355000000 PM
70229,3321,"20-02-2016","","",19-FEB-16 05.16.45.762000000 PM,"",19-FEB-16 05.16.45.762000000 PM
70230,3322,"20-02-2016","","",19-FEB-16 05.18.16.663000000 PM,"",19-FEB-16 05.18.16.663000000 PM
70231,3325,"20-02-2016","","",19-FEB-16 05.18.20.266000000 PM,"",19-FEB-16 05.18.20.266000000 PM
70232,3326,"20-02-2016","","",19-FEB-16 05.19.23.836000000 PM,"",19-FEB-16 05.19.23.836000000 PM
70233,3327,"20-02-2016","","",19-FEB-16 05.19.56.113000000 PM,"",19-FEB-16 05.19.56.113000000 PM
70234,3328,"20-02-2016","","",19-FEB-16 05.21.29.869000000 PM,"",19-FEB-16 05.21.29.869000000 PM
70235,3342,"20-02-2016","","",19-FEB-16 05.22.03.268000000 PM,"",19-FEB-16 05.22.03.268000000 PM
70236,3347,"20-02-2016","","",19-FEB-16 05.22.11.614000000 PM,"",19-FEB-16 05.22.11.614000000 PM
70237,3352,"20-02-2016","","",19-FEB-16 05.22.46.558000000 PM,"",19-FEB-16 05.22.46.558000000 PM
70238,3749,"20-02-2016","","",19-FEB-16 05.23.20.816000000 PM,"",19-FEB-16 05.23.20.816000000 PM
70239,3750,"20-02-2016","","",19-FEB-16 05.24.17.834000000 PM,"",19-FEB-16 05.24.17.834000000 PM
70240,3751,"20-02-2016","","",19-FEB-16 05.25.01.186000000 PM,"",19-FEB-16 05.25.01.186000000 PM
70241,3752,"20-02-2016","","",19-FEB-16 05.25.06.241000000 PM,"",19-FEB-16 05.25.06.241000000 PM
70242,3753,"20-02-2016","","",19-FEB-16 05.25.42.651000000 PM,"",19-FEB-16 05.25.42.651000000 PM
70243,3754,"20-02-2016","","",19-FEB-16 05.27.05.362000000 PM,"",19-FEB-16 05.27.05.362000000 PM
70244,3755,"20-02-2016","","",19-FEB-16 05.27.08.529000000 PM,"",19-FEB-16 05.27.08.529000000 PM
70245,3756,"20-02-2016","","",19-FEB-16 05.27.31.867000000 PM,"",19-FEB-16 05.27.31.867000000 PM
70246,3757,"20-02-2016","","",19-FEB-16 05.27.59.869000000 PM,"",19-FEB-16 05.27.59.869000000 PM
70247,3758,"20-02-2016","","",19-FEB-16 05.28.07.310000000 PM,"",19-FEB-16 05.28.07.310000000 PM
70248,3759,"20-02-2016","","",19-FEB-16 05.28.17.434000000 PM,"",19-FEB-16 05.28.17.434000000 PM
70249,3760,"20-02-2016","","",19-FEB-16 05.28.37.636000000 PM,"",19-FEB-16 05.28.37.636000000 PM
70250,3596,"20-02-2016","","",19-FEB-16 05.28.49.617000000 PM,"",19-FEB-16 05.28.49.617000000 PM
70251,3609,"20-02-2016","","",19-FEB-16 05.28.55.124000000 PM,"",19-FEB-16 05.28.55.124000000 PM
70252,3634,"20-02-2016","","",19-FEB-16 05.29.09.554000000 PM,"",19-FEB-16 05.29.09.554000000 PM
70253,3289,"20-02-2016","","",19-FEB-16 05.29.47.634000000 PM,"",19-FEB-16 05.29.47.634000000 PM
70254,3290,"20-02-2016","","",19-FEB-16 05.29.55.777000000 PM,"",19-FEB-16 05.29.55.777000000 PM
70255,3291,"20-02-2016","","",19-FEB-16 05.30.13.077000000 PM,"",19-FEB-16 05.30.13.077000000 PM
70256,3292,"20-02-2016","","",19-FEB-16 05.30.58.161000000 PM,"",19-FEB-16 05.30.58.161000000 PM
70257,3293,"20-02-2016","","",19-FEB-16 05.31.05.899000000 PM,"",19-FEB-16 05.31.05.899000000 PM
70258,3294,"20-02-2016","","",19-FEB-16 05.31.13.434000000 PM,"",19-FEB-16 05.31.13.434000000 PM
70259,3295,"20-02-2016","","",19-FEB-16 05.31.16.600000000 PM,"",19-FEB-16 05.31.16.600000000 PM
70260,3296,"20-02-2016","","",19-FEB-16 05.31.30.328000000 PM,"",19-FEB-16 05.31.30.328000000 PM
70261,3297,"20-02-2016","","",19-FEB-16 05.31.35.024000000 PM,"",19-FEB-16 05.31.35.024000000 PM
70262,3298,"20-02-2016","","",19-FEB-16 05.31.46.006000000 PM,"",19-FEB-16 05.31.46.006000000 PM
70263,3299,"20-02-2016","","",19-FEB-16 05.31.58.408000000 PM,"",19-FEB-16 05.31.58.408000000 PM
70264,3300,"20-02-2016","","",19-FEB-16 05.32.15.896000000 PM,"",19-FEB-16 05.32.15.896000000 PM
70265,3647,"20-02-2016","","",19-FEB-16 05.32.22.058000000 PM,"",19-FEB-16 05.32.22.058000000 PM
70266,3149,"20-02-2016","","",19-FEB-16 05.32.51.214000000 PM,"",19-FEB-16 05.32.51.214000000 PM
70267,3329,"20-02-2016","","",19-FEB-16 05.33.12.618000000 PM,"",19-FEB-16 05.33.12.618000000 PM
70268,3330,"20-02-2016","","",19-FEB-16 05.33.20.121000000 PM,"",19-FEB-16 05.33.20.121000000 PM
70269,3331,"20-02-2016","","",19-FEB-16 05.33.33.366000000 PM,"",19-FEB-16 05.33.33.366000000 PM
70270,3336,"20-02-2016","","",19-FEB-16 05.34.59.259000000 PM,"",19-FEB-16 05.34.59.259000000 PM
70271,3340,"20-02-2016","","",19-FEB-16 05.35.07.792000000 PM,"",19-FEB-16 05.35.07.792000000 PM
70272,3474,"20-02-2016","","",19-FEB-16 05.35.34.250000000 PM,"",19-FEB-16 05.35.34.250000000 PM
70273,3475,"20-02-2016","","",19-FEB-16 05.35.39.492000000 PM,"",19-FEB-16 05.35.39.492000000 PM
70274,3476,"20-02-2016","","",19-FEB-16 05.35.54.702000000 PM,"",19-FEB-16 05.35.54.702000000 PM
70275,3477,"20-02-2016","","",19-FEB-16 05.37.07.039000000 PM,"",19-FEB-16 05.37.07.039000000 PM
70276,3478,"20-02-2016","","",19-FEB-16 05.37.12.982000000 PM,"",19-FEB-16 05.37.12.982000000 PM
70277,3479,"20-02-2016","","",19-FEB-16 05.37.42.342000000 PM,"",19-FEB-16 05.37.42.342000000 PM
68689,3297,"07-02-2016","","",06-FEB-16 04.48.05.886000000 PM,"",06-FEB-16 04.48.05.886000000 PM
68690,3298,"07-02-2016","","",06-FEB-16 04.48.15.527000000 PM,"",06-FEB-16 04.48.15.527000000 PM
68691,3299,"07-02-2016","","",06-FEB-16 04.48.26.275000000 PM,"",06-FEB-16 04.48.26.275000000 PM
68692,3300,"07-02-2016","","",06-FEB-16 04.48.42.577000000 PM,"",06-FEB-16 04.48.42.577000000 PM
68693,3329,"07-02-2016","","",06-FEB-16 04.48.46.789000000 PM,"",06-FEB-16 04.48.46.789000000 PM
68694,3330,"07-02-2016","","",06-FEB-16 04.48.54.496000000 PM,"",06-FEB-16 04.48.54.496000000 PM
68695,3331,"07-02-2016","","",06-FEB-16 04.49.06.477000000 PM,"",06-FEB-16 04.49.06.477000000 PM
68696,3336,"07-02-2016","","",06-FEB-16 04.51.05.099000000 PM,"",06-FEB-16 04.51.05.099000000 PM
68697,3340,"07-02-2016","","",06-FEB-16 04.51.17.189000000 PM,"",06-FEB-16 04.51.17.189000000 PM
68698,3474,"07-02-2016","","",06-FEB-16 04.51.44.739000000 PM,"",06-FEB-16 04.51.44.739000000 PM
68699,3475,"07-02-2016","","",06-FEB-16 04.51.49.325000000 PM,"",06-FEB-16 04.51.49.325000000 PM
68700,3476,"07-02-2016","","",06-FEB-16 04.52.01.056000000 PM,"",06-FEB-16 04.52.01.056000000 PM
68701,3477,"07-02-2016","","",06-FEB-16 04.53.07.887000000 PM,"",06-FEB-16 04.53.07.887000000 PM
68702,3478,"07-02-2016","","",06-FEB-16 04.53.13.144000000 PM,"",06-FEB-16 04.53.13.144000000 PM
68703,3479,"07-02-2016","","",06-FEB-16 04.53.41.333000000 PM,"",06-FEB-16 04.53.41.333000000 PM
68704,3480,"07-02-2016","","",06-FEB-16 04.53.45.139000000 PM,"",06-FEB-16 04.53.45.139000000 PM
68705,3481,"07-02-2016","","",06-FEB-16 04.54.07.728000000 PM,"",06-FEB-16 04.54.07.728000000 PM
68706,3482,"07-02-2016","","",06-FEB-16 04.54.15.247000000 PM,"",06-FEB-16 04.54.15.247000000 PM
68707,3483,"07-02-2016","","",06-FEB-16 04.54.35.449000000 PM,"",06-FEB-16 04.54.35.449000000 PM
68708,3484,"07-02-2016","","",06-FEB-16 04.54.55.667000000 PM,"",06-FEB-16 04.54.55.667000000 PM
68709,3485,"07-02-2016","","",06-FEB-16 04.55.37.038000000 PM,"",06-FEB-16 04.55.37.038000000 PM
68710,3492,"07-02-2016","","",06-FEB-16 04.55.47.662000000 PM,"",06-FEB-16 04.55.47.662000000 PM
68711,3676,"07-02-2016","","",06-FEB-16 04.56.10.703000000 PM,"",06-FEB-16 04.56.10.703000000 PM
68712,3702,"07-02-2016","","",06-FEB-16 04.56.17.832000000 PM,"",06-FEB-16 04.56.17.832000000 PM
68713,2734,"07-02-2016","","",06-FEB-16 04.56.40.499000000 PM,"",06-FEB-16 04.56.40.499000000 PM
68714,2735,"07-02-2016","","",06-FEB-16 04.57.02.323000000 PM,"",06-FEB-16 04.57.02.323000000 PM
68715,2737,"07-02-2016","","",06-FEB-16 04.58.23.350000000 PM,"",06-FEB-16 04.58.23.350000000 PM
68716,2738,"07-02-2016","","",06-FEB-16 04.59.04.113000000 PM,"",06-FEB-16 04.59.04.113000000 PM
68717,2741,"07-02-2016","","",06-FEB-16 04.59.10.165000000 PM,"",06-FEB-16 04.59.10.165000000 PM
68718,2744,"07-02-2016","","",06-FEB-16 04.59.45.499000000 PM,"",06-FEB-16 04.59.45.499000000 PM
68719,2757,"07-02-2016","","",06-FEB-16 05.00.00.491000000 PM,"",06-FEB-16 05.00.00.491000000 PM
68720,2758,"07-02-2016","","",06-FEB-16 05.00.15.202000000 PM,"",06-FEB-16 05.00.15.202000000 PM
68721,2759,"07-02-2016","","",06-FEB-16 05.00.38.025000000 PM,"",06-FEB-16 05.00.38.025000000 PM
68722,2760,"07-02-2016","","",06-FEB-16 05.01.34.746000000 PM,"",06-FEB-16 05.01.34.746000000 PM
68723,2761,"07-02-2016","","",06-FEB-16 05.01.40.347000000 PM,"",06-FEB-16 05.01.40.347000000 PM
68724,2762,"07-02-2016","","",06-FEB-16 05.02.06.820000000 PM,"",06-FEB-16 05.02.06.820000000 PM
68725,2763,"07-02-2016","","",06-FEB-16 05.02.11.172000000 PM,"",06-FEB-16 05.02.11.172000000 PM
68726,2764,"07-02-2016","","",06-FEB-16 05.02.32.092000000 PM,"",06-FEB-16 05.02.32.092000000 PM
68727,2765,"07-02-2016","","",06-FEB-16 05.02.39.049000000 PM,"",06-FEB-16 05.02.39.049000000 PM
68728,2766,"07-02-2016","","",06-FEB-16 05.02.57.707000000 PM,"",06-FEB-16 05.02.57.707000000 PM
68729,2767,"07-02-2016","","",06-FEB-16 05.03.14.727000000 PM,"",06-FEB-16 05.03.14.727000000 PM
68730,2768,"07-02-2016","","",06-FEB-16 05.03.48.095000000 PM,"",06-FEB-16 05.03.48.095000000 PM
68731,3530,"07-02-2016","","",06-FEB-16 05.03.56.394000000 PM,"",06-FEB-16 05.03.56.394000000 PM
68732,3531,"07-02-2016","","",06-FEB-16 05.04.01.230000000 PM,"",06-FEB-16 05.04.01.230000000 PM
68733,3532,"07-02-2016","","",06-FEB-16 05.04.14.350000000 PM,"",06-FEB-16 05.04.14.350000000 PM
68734,3533,"07-02-2016","","",06-FEB-16 05.05.41.320000000 PM,"",06-FEB-16 05.05.41.320000000 PM
68735,3534,"07-02-2016","","",06-FEB-16 05.05.46.608000000 PM,"",06-FEB-16 05.05.46.608000000 PM
68736,3535,"07-02-2016","","",06-FEB-16 05.06.17.777000000 PM,"",06-FEB-16 05.06.17.777000000 PM
68737,3536,"07-02-2016","","",06-FEB-16 05.06.21.771000000 PM,"",06-FEB-16 05.06.21.771000000 PM
68738,3537,"07-02-2016","","",06-FEB-16 05.06.49.133000000 PM,"",06-FEB-16 05.06.49.133000000 PM
68739,3538,"07-02-2016","","",06-FEB-16 05.06.57.073000000 PM,"",06-FEB-16 05.06.57.073000000 PM
68740,3539,"07-02-2016","","",06-FEB-16 05.07.26.667000000 PM,"",06-FEB-16 05.07.26.667000000 PM
68742,3541,"07-02-2016","","",06-FEB-16 05.08.37.834000000 PM,"",06-FEB-16 05.08.37.834000000 PM
68743,3570,"07-02-2016","Existing bugs: 22567862,22642407,22275804,22578362","",06-FEB-16 05.08.45.837000000 PM,"",06-FEB-16 05.08.45.837000000 PM
68744,3091,"07-02-2016","","",06-FEB-16 05.08.52.654000000 PM,"",06-FEB-16 05.08.52.654000000 PM
68745,3687,"07-02-2016","","",06-FEB-16 05.09.17.676000000 PM,"",06-FEB-16 05.09.17.676000000 PM
68746,2296,"08-02-2016","","",07-FEB-16 04.54.10.264000000 PM,"",07-FEB-16 04.54.10.264000000 PM
68747,2298,"08-02-2016","","",07-FEB-16 04.54.37.673000000 PM,"",07-FEB-16 04.54.37.673000000 PM
68748,2300,"08-02-2016","","",07-FEB-16 04.54.59.622000000 PM,"",07-FEB-16 04.54.59.622000000 PM
68749,2303,"08-02-2016","","",07-FEB-16 04.55.18.046000000 PM,"",07-FEB-16 04.55.18.046000000 PM
68750,2304,"08-02-2016","","",07-FEB-16 04.55.27.890000000 PM,"",07-FEB-16 04.55.27.890000000 PM
68751,2709,"08-02-2016","","",07-FEB-16 04.55.42.913000000 PM,"",07-FEB-16 04.55.42.913000000 PM
68752,2710,"08-02-2016","","",07-FEB-16 04.55.51.539000000 PM,"",07-FEB-16 04.55.51.539000000 PM
68753,2711,"08-02-2016","","",07-FEB-16 04.56.10.509000000 PM,"",07-FEB-16 04.56.10.509000000 PM
68754,2712,"08-02-2016","","",07-FEB-16 04.57.04.985000000 PM,"",07-FEB-16 04.57.04.985000000 PM
68755,2713,"08-02-2016","","",07-FEB-16 04.57.15.468000000 PM,"",07-FEB-16 04.57.15.468000000 PM
68756,2714,"08-02-2016","","",07-FEB-16 04.57.41.208000000 PM,"",07-FEB-16 04.57.41.208000000 PM
68757,2715,"08-02-2016","","",07-FEB-16 04.57.45.514000000 PM,"",07-FEB-16 04.57.45.514000000 PM
68758,2716,"08-02-2016","","",07-FEB-16 04.58.06.870000000 PM,"",07-FEB-16 04.58.06.870000000 PM
68759,2717,"08-02-2016","","",07-FEB-16 04.58.15.294000000 PM,"",07-FEB-16 04.58.15.294000000 PM
68760,2718,"08-02-2016","","",07-FEB-16 04.58.33.952000000 PM,"",07-FEB-16 04.58.33.952000000 PM
68761,2719,"08-02-2016","","",07-FEB-16 04.58.50.738000000 PM,"",07-FEB-16 04.58.50.738000000 PM
68762,2720,"08-02-2016","","",07-FEB-16 04.59.20.596000000 PM,"",07-FEB-16 04.59.20.596000000 PM
68763,1025,"08-02-2016","","",07-FEB-16 04.59.38.146000000 PM,"",07-FEB-16 04.59.38.146000000 PM
